id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1875794,"Apt in centre of Dublin, Temple Bar",9770835,Nora,,Dublin City,53.34389234025032,-6.268805618841637,Entire home/apt,90,2,26,2015-12-30,1.99,2,7
6754148,Warm modern home with character,35363433,Janet,,Dublin City,53.32935206777164,-6.283138548566751,Entire home/apt,150,1,6,2015-09-28,0.90,1,185
7898099,Modern House Close to Dublin City!,41641179,Gerome,,Dublin City,53.32391811884924,-6.298642957013037,Entire home/apt,90,2,0,,,1,218
8945223,Large Georgian house with sun room,11283437,Rory,,Dublin City,53.32166299800979,-6.278577379823471,Entire home/apt,200,1,1,2015-11-29,0.77,1,365
6300005,3Bed Modern Victorian Home & Garden,2760855,Ruth & John,,Dublin City,53.32033338178632,-6.287099537282463,Entire home/apt,239,2,11,2015-11-07,1.86,1,16
6988823,Family home 3.5km from city centre,36637688,Deirdre,,Dublin City,53.329367574434606,-6.298004003519183,Entire home/apt,104,1,4,2015-10-27,0.67,1,25
421239,Attic with a View &  Private Bathrm,1976386,Noeleen,,Dublin City,53.36781962357126,-6.273412607043618,Private room,55,3,40,2015-12-22,0.93,3,88
10055512,Double room for 1 or 2 people,20429862,Carla,,Dublin City,53.35796599085376,-6.258594583910986,Private room,24,1,1,2015-12-28,1,1,0
4323496,Family home near Dublin City Centre,18674879,Ciara,,Dublin City,53.31858356023659,-6.284731771025189,Entire home/apt,160,3,0,,,1,0
8370456,Royal Canal Bank,14114530,Senan,,Dublin City,53.36385255830302,-6.271833953167814,Private room,49,3,1,2015-10-03,0.31,1,89
3747675,Edwardian Red Brick House in Dublin,19170853,Rob,,Dublin City,53.323854889220186,-6.28095900119436,Entire home/apt,260,2,13,2015-11-08,1.05,1,360
9925364,Double bedroom in a cozy house,23949418,Maisa,,Dublin City,53.36481940601437,-6.2783012587420854,Private room,30,2,0,,,1,17
4120380,"Bright, Cosy, Spacious House",8427433,Paula,,Dublin City,53.327455340550365,-6.314402670788475,Entire home/apt,110,2,7,2015-08-31,1.01,2,74
6074569,Unique Double Room near city centre,3136816,Emma,,Dublin City,53.364888023703266,-6.278536279113096,Private room,50,2,30,2015-11-25,3.61,1,145
8845142,(RDS) Double Bed Near the City,6518465,Peter,,Dublin City,53.32724919165263,-6.221423356142293,Private room,50,1,7,2015-12-07,2.63,2,359
9883486,Beautiful double bedroom,39902771,Daniela,,Dublin City,53.356681559413204,-6.257843734174758,Private room,35,2,0,,,2,149
4385648,"Spacious Home, Clean with Garden",9813926,Colm,,Dublin City,53.32184107690738,-6.2884195016844755,Entire home/apt,200,3,0,,,1,362
7194268,Luxury Double Room South Dublin,5731609,Niamh,,Dublin City,53.32776949273578,-6.259929915371886,Private room,100,2,0,,,1,158
8846303,(RDS) Single Bed Near the City,6518465,Peter,,Dublin City,53.3283573540932,-6.221379089133726,Private room,35,1,7,2015-12-07,3.18,2,357
4774066,#5 - Double studio,23191772,Bernard,,Dublin City,53.32575391023746,-6.265763496140015,Private room,64,1,25,2015-11-08,2.36,14,360
6917272,Arty Victorian cottage dublin4.,35838615,Maggie,,Dublin City,53.33902206004276,-6.224248695641239,Private room,75,1,20,2015-12-07,3.02,1,82
9094682,Lovely small single room in Dublin1,39902771,Daniela,,Dublin City,53.35560440238966,-6.259467370890963,Private room,29,2,0,,,2,46
5209247,Dublin close to city Loft sleeps 2,26948043,Catherine,,Dublin City,53.38196577232826,-6.1937796557835005,Private room,35,1,10,2015-11-16,0.92,4,344
9742084,Ensuite Double Bedroom,2002122,Sabina,,Dublin City,53.33749394955793,-6.232008370547,Private room,44,4,0,,,1,295
5283972,Safe and Central at Canal Bank,27356926,Richie & Clare,,Dublin City,53.339127133461275,-6.238109798937118,Private room,60,2,23,2016-01-02,2.12,1,28
5505799,Cosy Dublin City house with garden,27314409,Julia,,Dublin City,53.32466510287928,-6.28084362801685,Entire home/apt,100,1,0,,,1,99
5522801,"Spacious, modern 1-bed apartment",22168294,Richard,,Dublin City,53.322392427669115,-6.282953122339005,Entire home/apt,60,7,0,,,1,207
9401760,Family house in Dublin city Ireland,48758381,Fiona,,Dublin City,53.32980729492442,-6.283732563837133,Entire home/apt,174,2,1,2016-01-03,1,1,90
1341478,"Lovely old world Dublin, central ",408378,Eddie,,Dublin City,53.3525738283949,-6.297456470270353,Private room,65,2,27,2015-11-10,3.73,1,213
5431924,Cosy Apartment Dublin City Center,16740769,Elodie,,Dublin City,53.33014208814856,-6.260849890364474,Private room,50,2,7,2015-08-22,0.87,3,0
8142205,Spacious central Dublin double room,6937200,Saloni,,Dublin City,53.36318260823329,-6.245645025064657,Private room,65,1,17,2016-01-03,4.18,1,23
7759045,Edenville Georgian House 'Aaah',16263673,Barry,,Dublin City,53.310779537469486,-6.2864048301334945,Private room,50,1,4,2015-12-07,1.32,3,365
2297145,Bed and Breakfast Near City Centre,11718729,Conj,,Dublin City,53.332574965062854,-6.270597360060045,Private room,45,1,154,2015-12-22,7.48,1,273
1258692,large central room - double bed D6,6855063,Margaret,,Dublin City,53.3241954727462,-6.266554376999469,Private room,59,3,39,2015-11-27,1.29,2,96
7066420,Tidy apartment. Great Location!,19891809,Brendan,,Dublin City,53.32932780855067,-6.266481132077105,Private room,40,3,10,2015-12-10,1.78,1,213
4281378,Beautiful room close to the airport,21954612,Jana,,Dublin City,53.40491596170518,-6.286753439076446,Private room,45,1,23,2015-11-09,2.78,1,340
5458089,New-Upper Floor in Georgian House,11013512,Ben,,Dublin City,53.33047618996194,-6.250067979188169,Private room,63,2,24,2015-12-14,4.19,2,200
3674069,Lovely room - Heart of Portobello,18653490,Tiphaine & Thom,,Dublin City,53.33177172258428,-6.270184773939768,Private room,50,2,41,2015-09-12,2.33,1,9
2809448,"Best Location, Centre of Temple Bar",14365265,Alan,,Dublin City,53.3468946738671,-6.263943011000873,Entire home/apt,90,2,76,2015-12-30,3.72,1,160
7625219,Top rated apartment on Airbnb,10301819,Eric,,Dublin City,53.34048302951763,-6.262826643644543,Entire home/apt,110,4,5,2015-09-06,0.98,1,21
7021853,Perfect location close to TempleBar,7143674,Ludvig,,Dublin City,53.346236691999856,-6.252557247009626,Entire home/apt,110,5,5,2015-08-08,0.86,1,122
3795879,Heart of Dublin | Temple Bar Roof,19493503,Roisin,,Dublin City,53.34231074363845,-6.268128115354184,Entire home/apt,135,4,45,2015-12-13,2.90,1,138
8030359,Very central cosy flat with garden,34769070,Matt,,Dublin City,53.341468846559344,-6.2640932054151515,Entire home/apt,100,2,19,2015-12-14,4.45,1,324
6422839,ensuite double bedroom close centre,33510366,Luca,,Dublin City,53.33736566476633,-6.28430292122359,Private room,80,1,1,2015-08-12,0.20,3,116
7769253,"GYM, POOL, HOT TUB, SAUNA INCLUDED!",40798316,Caitriona,,Dublin City,53.340858953367025,-6.262752919422703,Entire home/apt,95,6,3,2015-09-22,0.62,1,347
8920444,Modern Cozy Temple Bar Apartment,35049121,John,,Dublin City,53.345794872923236,-6.262755626079154,Entire home/apt,200,2,0,,,2,312
6764970,Dublin City Centre Apartment,35324496,Patricia,,Dublin City,53.34484736989362,-6.275085089178314,Entire home/apt,100,1,46,2015-12-31,8.52,1,141
2786803,Great apartment - best location!,2952812,C.,,Dublin City,53.34666886306221,-6.2593507198454965,Entire home/apt,95,5,20,2015-10-16,1.04,2,11
7290191,City Centre Gem-wifi+ discount,31543058,G L,,Dublin City,53.345728560635344,-6.261548185610537,Entire home/apt,115,2,18,2016-01-02,4.09,3,347
5611114,"Modern City Centre Apt, Dublin 2",29087610,David,,Dublin City,53.34513804394797,-6.256072975164672,Entire home/apt,110,3,9,2015-11-10,0.92,8,171
5337567,"Luxury Penthouse Suite, Dublin 1",4274855,Stephen & Adam,,Dublin City,53.349612391157514,-6.247371526421115,Private room,100,1,4,2015-03-21,0.39,1,27
5528494,St Stephens Green Penthouse,24897722,Una,,Dublin City,53.342437241839946,-6.261169070457827,Entire home/apt,290,1,45,2015-12-19,4.74,2,315
5209263,Luxury 2BD Temple Bar with balcony ,26550260,Martin,,Dublin City,53.345050446631696,-6.267823140646068,Entire home/apt,125,1,61,2016-01-05,5.65,5,349
5809676,Workout on holiday? Gym & pool inc!,25430422,Liam,,Dublin City,53.342867620894694,-6.261930584983659,Entire home/apt,260,1,33,2015-12-21,4.01,1,319
2372993,2 bedroom apartment in Temple Bar,6183939,Malin,,Dublin City,53.34399468212775,-6.268558095114688,Entire home/apt,190,3,58,2015-12-31,2.71,2,266
3858756,Stylish Central 2 Bed Apt,19906573,Christine,,Dublin City,53.34344055253272,-6.269341630135401,Entire home/apt,130,4,54,2015-12-27,3.43,2,254
8378172,Centre apt by Trinity College,44154152,Nikki,,Dublin City,53.34657965815668,-6.256601261249236,Entire home/apt,69,2,6,2015-12-12,2.28,1,64
8697709,B&B in the Heart of Dublin,45662669,Jéssica & Sebastian,,Dublin City,53.337699119695756,-6.269686660329079,Private room,60,1,10,2015-12-17,5.56,2,65
2477646,Ensuite Double Room,12671891,Vincenzo,,Dublin City,53.34364608941654,-6.2367094085464885,Private room,69,1,13,2015-11-22,2.18,1,353
5964187,"Cosy Room, minutes from the city!",30961037,Sarah,,Dublin City,53.36679637381713,-6.233461789529779,Private room,31,2,5,2015-08-15,0.87,2,59
7626545,Cosy double bedroom in Dublin,17038988,Marine,,Dublin City,53.36477082475713,-6.243198729069379,Private room,50,7,4,2016-01-05,0.88,1,134
4473822,Beautiful 3-story Mews Home,10958517,Julie,,Dublin City,53.32843652226001,-6.2455490109712715,Private room,72,2,34,2015-12-14,2.66,1,97
5587325,Double room waterfront appartment,28268074,Daniela,,Dublin City,53.345696411801605,-6.2440082096520095,Private room,60,2,14,2015-12-01,2.37,1,340
8894609,Safe Cozy Double Room -  Dublin,13456409,Kay + Dave,,Dublin City,53.350488591328656,-6.243321208154752,Private room,59,2,4,2015-12-01,2.11,1,251
6940904,Very Large Single Room,31863961,Soren,,Dublin City,53.363312147841455,-6.259019801544853,Private room,32,1,14,2015-12-24,2.35,3,354
8746217,Cosy room in a welcoming home,1207937,Irene,,Dublin City,53.38477113808701,-6.287781168926144,Private room,35,1,5,2015-12-06,1.70,1,365
6964763,Double Bedroom & Private Bathroom,4554368,Finn,,Dublin City,53.34248071050595,-6.222560077290094,Private room,66,1,9,2015-11-25,1.54,1,340
7738695,Edenville Georgian House 'Oooh',16263673,Barry,,Dublin City,53.31193177464768,-6.283636701450532,Private room,50,1,6,2015-12-24,1.25,3,365
4027523,Bed and Breakfast Near City Centre2,11718729,Conj,,Dublin City,53.33266421642142,-6.27122922081712,Private room,45,1,52,2015-12-21,3.22,1,243
6385092,Cosy double bedroom,26627631,Patrick,,Dublin City,53.329072200162734,-6.326040427952716,Private room,50,1,0,,,4,26
7747963,River-view apartment,3744050,Thomas,,Dublin City,53.36437187406995,-6.246476846226673,Private room,73,1,7,2016-01-02,1.86,1,362
2164444,New-Private Floor in Georgian House,11013512,Ben,,Dublin City,53.33016242508901,-6.249214856148716,Private room,69,2,125,2016-01-02,5.43,2,134
5510156,Nice King Size Bed in Private Room,12083501,Angelique,,Dublin City,53.360232475210566,-6.2568783449253385,Private room,60,2,17,2015-09-06,1.72,1,122
8898765,Cosy flat with view on the river,34378434,Romain,,Dublin City,53.34438989483142,-6.229744294260296,Private room,80,1,0,,,1,58
2820839,Room in Beautiful Parkside Retreat,14430869,Paula,,Dublin City,53.3628303723088,-6.307712059705944,Private room,22,2,8,2015-12-20,1.45,1,86
2427857,Large family home and garden D9: ,12173057,Maeve & Ken,,Dublin City,53.387741221884625,-6.24520605157551,Private room,50,2,66,2015-09-17,3.00,3,320
6589797,Bright King Size Room,1493732,Kamil,,Dublin City,53.37504253283456,-6.207414612870474,Private room,45,1,27,2015-11-13,3.67,1,200
3076665,Phibsborough - City Centre 3km,15658359,Mary,,Dublin City,53.364358944090675,-6.277634462209632,Private room,45,1,65,2015-09-23,3.28,2,94
6525773,Covenient room,17593300,Anna,,Dublin City,53.33939535038188,-6.235478798345701,Private room,30,1,1,2015-05-30,0.14,2,201
4428939,A comfortable double room with WiFi,22849543,Erika,,Dublin City,53.356651417289804,-6.259133293308311,Private room,38,2,56,2015-11-27,3.92,5,287
6402146,Cozy & Bright in IFSC,18829006,Virgy & Stefy,,Dublin City,53.35032497734256,-6.246227400203718,Private room,81,1,9,2015-08-09,1.26,1,211
10155691,Beautiful view of Grand Canal Dock,52119219,Ciara,,Dublin City,53.341879412454254,-6.231727869581405,Private room,60,1,0,,,2,333
2675211,Arty apartment on the river,3407852,Rayne,,Dublin City,53.347621055172056,-6.260979086925769,Entire home/apt,148,3,16,2016-01-03,0.81,1,220
6972110,Temple Bar city centre apartment,7754103,Paul,,Dublin City,53.345750609274184,-6.266511760302844,Entire home/apt,130,1,44,2015-12-14,7.02,6,166
7630788,Fantastic City Center Apartment,262875,Paul & Debbie,,Dublin City,53.34729553624347,-6.262222662479585,Entire home/apt,119,3,6,2015-12-16,3.21,1,210
10115783,Double bedroom with ensuite,14367557,Mary (And Kevin),,Dublin City,53.31862437436659,-6.240648332032154,Private room,37,2,0,,,2,341
8679787,Modern Townhouse Excellent Location,22297673,Andy,,Dublin City,53.34299731858141,-6.2735667459009266,Entire home/apt,140,1,0,,,2,325
736773,Dublin Inclusive 3 Private Hostel,3683952,Roy,,Dublin City,53.37195161897021,-6.252891535360145,Private room,22,2,18,2015-12-14,0.50,3,329
4987031,Two Bedroom City Centre Apartment,25709206,Louise,,Dublin City,53.341115702323734,-6.268375177283372,Entire home/apt,140,2,14,2015-12-07,1.42,1,221
9626834,CHEAP BnB,49624018,Maria,,Dublin City,53.35361739272023,-6.287670239313548,Private room,31,1,3,2016-01-01,2.31,1,336
6959346,Luxury 2 Bed Old City Temple Bar,11765563,Kate,,Dublin City,53.34472622264059,-6.26831542324906,Entire home/apt,182,2,45,2015-12-29,7.30,2,289
5935770,Heart of Dublin3bedAptNearTempleBar,26224119,Lloyd,,Dublin City,53.345337125519336,-6.263831969436691,Entire home/apt,119,1,56,2016-01-06,6.77,7,327
8272558,beautiful modern apartment,43618287,Przemek,,Dublin City,53.34176283575425,-6.2737390178157435,Entire home/apt,110,2,4,2015-12-07,1.26,1,86
6979849,"Penthouse with terrace, Temple Bar",26550260,Martin,,Dublin City,53.34316161582804,-6.270461110069825,Entire home/apt,161,1,25,2016-01-03,4.60,5,351
9968922,Bachelors Walk. 1 min to Temple Bar,51226621,Brian,,Dublin City,53.345871188465765,-6.262805913566087,Entire home/apt,70,1,0,,,1,127
6269367,Dublin's Cultural Quarter,10618080,Jess,,Dublin City,53.34220626679555,-6.263901320857837,Entire home/apt,100,5,2,2015-06-12,0.28,1,221
4728250,stylish 2BD in historic city centre,2673312,Edel & Gerry,,Dublin City,53.343723215470156,-6.274614875891863,Entire home/apt,160,2,19,2015-11-09,1.54,1,4
6474049,"Aungier Street, Dublin 2",29087610,David,,Dublin City,53.34164472369553,-6.26497591806045,Entire home/apt,120,3,18,2015-12-01,2.63,8,177
6774891,The Heart of Dublin Apartment,34908168,John & Gerry,,Dublin City,53.346002334095736,-6.270703755026015,Entire home/apt,229,2,36,2015-12-22,5.40,2,268
6050566,Penthouse Overlooking Dublin Castle,31334640,Brian,,Dublin City,53.34481574752014,-6.2698831281150635,Entire home/apt,280,13,32,2015-12-01,4.05,2,294
3096382,Old City Temple Bar - sleeps 4-5,15369809,Sean,,Dublin City,53.34474329166171,-6.266889087732421,Entire home/apt,150,4,52,2015-12-06,2.68,1,351
4063958,"Beautiful, Historic And Central  ",17664077,Liana,,Dublin City,53.34828506495845,-6.262909481762545,Entire home/apt,110,4,16,2015-11-12,1.03,1,16
3607579,"Stylish spot, Temple Bar ",18163435,Niamh,,Dublin City,53.34336202313641,-6.270053533902132,Entire home/apt,120,2,84,2015-11-23,4.86,2,338
7590429,Apartment Christchurch/Temple Bar,25745542,Nacime,,Dublin City,53.34495449518548,-6.274465682568158,Entire home/apt,99,4,1,2015-08-03,0.19,1,136
742656,Camden Central. Dublin at your door,3888023,Daragh,,Dublin City,53.33484467382317,-6.264278684102186,Private room,50,2,94,2015-12-23,4.05,2,131
6280582,"Luxury City Centre Apt, Dublin 2",29087610,David,,Dublin City,53.34113689652391,-6.27014397349229,Entire home/apt,120,3,6,2015-11-07,0.97,8,249
4401449,Double Room,12093811,S.I.D.C.,,Dublin City,53.32472246433068,-6.265200320004054,Private room,29,1,6,2015-11-27,0.56,10,74
5825438,"Bright Double Room, Close to City",13389993,Lorna,,Dublin City,53.35366358533867,-6.233236729792861,Private room,70,2,4,2015-11-08,0.81,1,86
7806387,Comfortable Apartements in Dublin 3,40769953,Marie,,Dublin City,53.356047306727454,-6.233677995266669,Private room,50,1,1,2015-09-14,0.26,1,110
1258688,single Georgian house near centre,6855063,Margaret,,Dublin City,53.32429241222614,-6.266465967730415,Private room,49,3,53,2015-11-09,1.81,2,244
1400252,Cluain Tarbh 1014,7462550,Micheál,,Dublin City,53.3695447728896,-6.204838075956109,Private room,48,3,28,2015-12-20,1.04,1,360
5914552,Cosy double bedroom in Portobello,5246335,Padraig,,Dublin City,53.34762925585171,-6.347575206218009,Private room,55,2,15,2015-10-01,2.06,1,59
6640521,Private Room in Central Penthouse,1534399,Laura,,Dublin City,53.35223851886589,-6.254677913294741,Private room,69,2,12,2015-09-21,1.75,2,0
9689856,Heart of Dublin Double Room +park B,14652157,Alin,,Dublin City,53.35227228353523,-6.260964962412453,Private room,45,1,5,2015-12-31,4.69,3,68
6332157,Comfy rooms double beds - Dublin 6,32961918,Mairead,,Dublin City,53.31882397725028,-6.26899043529769,Private room,49,1,13,2015-11-21,1.72,1,365
6659360,Spacious Double in Artisan House,4563985,Ealain,,Dublin City,53.35320522361629,-6.289019190367437,Private room,47,1,22,2015-11-29,3.04,1,249
9903977,"Rathmines, Dublin, 1 Single Bed",50914574,Adriana,,Dublin City,53.33006415524866,-6.262235672010522,Private room,34,1,0,,,1,361
7083294,1 Double room,37131027,Emma,,Dublin City,53.38726613812763,-6.299417066731299,Private room,100,1,1,2015-07-26,0.18,1,164
4650680,Near city centre-Single bedroom,24075088,Maria,,Dublin City,53.33776298011083,-6.3045512537986,Private room,55,1,47,2015-10-27,4.34,2,365
5180132,Double bed with a separate bathroom,16936140,Kasia,,Dublin City,53.33664054535963,-6.271366090133354,Private room,50,2,0,,,2,4
5549787,Great City Centre Location ,10189611,Cathal,,Dublin City,53.3390698004485,-6.27223789884706,Entire home/apt,130,1,70,2015-12-23,6.89,1,282
6542440,Great location apartment,693178,Maria,,Dublin City,53.33435949575683,-6.241979269822909,Private room,50,1,48,2015-12-21,6.73,1,11
2474966,Quiet apartment in centre,7754103,Paul,,Dublin City,53.33990132654273,-6.274024737151495,Entire home/apt,100,1,118,2015-12-20,5.65,6,172
8146758,Large Two Bed Apartment -Temple Bar,14474195,David,,Dublin City,53.34374206131786,-6.268088589636102,Entire home/apt,160,2,19,2016-01-03,6.06,2,338
3055226,Dublin's Skinniest House!,4395113,Tom,,Dublin City,53.34277463352281,-6.275184826458576,Entire home/apt,100,5,65,2015-12-31,3.43,2,286
7050938,Large 1 bed / St Patricks Cathedral,29087610,David,,Dublin City,53.34006555349674,-6.2688766796256985,Entire home/apt,110,3,4,2015-12-01,0.72,8,365
6508357,Christchurch apartment.,7754103,Paul,,Dublin City,53.34286999671138,-6.268949225330027,Entire home/apt,140,1,50,2015-12-18,6.61,6,162
6556700,Temple Bar - Nice cosy flat,28539854,Hugo,,Dublin City,53.343169972186544,-6.264544225666153,Entire home/apt,118,6,2,2015-09-05,0.46,3,14
1668708,Double bedroom in charming duplex,8836454,Pere,,Dublin City,53.3493393250532,-6.244487658061085,Private room,50,1,2,2015-07-21,0.07,1,3
6525279,Temple Bar's best apartment,27610842,Beata,,Dublin City,53.344400066265074,-6.263218797217074,Entire home/apt,250,2,29,2016-01-02,4.18,1,319
6895847,Charming flat with a view .,29851519,Maggie,,Dublin City,53.341161356020024,-6.272909881728148,Entire home/apt,120,2,38,2015-12-30,5.73,1,344
922425,Perfect Location City Centre House,1607393,Daragh,,Dublin City,53.342478436909865,-6.272403941932121,Entire home/apt,195,2,55,2016-01-03,1.65,2,144
7619636,Christchurch/Guinness + wifi,39964040,Lari,,Dublin City,53.343938811007575,-6.273721586850474,Entire home/apt,80,1,11,2016-01-02,2.19,1,338
7676483,Central Victorian Home w/ Parking!,32198432,Aidan,,Dublin City,53.3391707232123,-6.254264808594831,Entire home/apt,120,6,2,2015-12-15,1.62,1,312
3894577,"Hip, modern and cosy apartment",18005289,Paulina,,Dublin City,53.34377279642017,-6.271602861543615,Entire home/apt,120,2,46,2016-01-03,2.77,1,349
1735302,Georgian Townhouse in Temple Bar,8886946,Irish Landmark,,Dublin City,53.34570158387718,-6.263958825765747,Entire home/apt,339,3,22,2015-08-31,0.83,2,281
8196103,Most Central Riverside Hideaway,22799276,Colman,,Dublin City,53.34698308629337,-6.268116111039802,Entire home/apt,127,2,15,2016-01-03,5.17,1,56
6190677,Ely Mews,32107884,Carol,,Dublin City,53.33848323363018,-6.252480317298055,Entire home/apt,275,2,20,2015-12-13,2.53,1,298
10242587,Double bedroom 15 min from centre,8307746,Celia,,Dublin City,53.347377989362464,-6.284019908983525,Private room,40,1,0,,,1,5
9017931,Cosy apartment near airport,15515173,Grainne,,Dublin City,53.40590925104049,-6.178642485665379,Private room,25,1,7,2015-12-08,3.00,1,348
4023253,Panoramic views of Dublin  ,10764762,Nikolai,,Dublin City,53.34251739718085,-6.275270281490423,Entire home/apt,230,2,42,2015-11-15,2.69,1,348
2251284,Stylish Urban Cottage ,8022106,Keith,,Dublin City,53.340971965872946,-6.27549221971197,Entire home/apt,115,2,70,2016-01-03,3.17,1,344
8349617,HEART OF DUBLIN 2 - George's Street,18976273,Gill,,Dublin City,53.34213583638965,-6.264380367829596,Entire home/apt,160,3,3,2015-10-10,0.91,11,86
759904,Amazingly Beautiful Downtown Loft,3919833,Kevin,,Dublin City,53.34776595177445,-6.264534826802455,Entire home/apt,169,1,79,2015-12-21,2.08,12,98
8613199,Heart of Dublin City,24811352,James,,Dublin City,53.341041584268254,-6.2645159977527225,Entire home/apt,110,2,5,2015-12-14,2.88,2,348
8285257,Amazingly Located Temple Bar Home,43683562,Rico,,Dublin City,53.34613332806919,-6.268088569917933,Entire home/apt,127,1,4,2015-11-17,1.64,2,311
1474742,City Centre - Temple Bar/Dame St,7893540,Kristy,,Dublin City,53.34453236621746,-6.264918073419301,Entire home/apt,110,2,54,2015-11-23,1.87,1,170
1754515,Super Central City Centre Loft,8296520,James,,Dublin City,53.34549765708798,-6.266527998815523,Entire home/apt,80,1,158,2015-12-11,5.95,1,199
10109594,The Finest Apartment in Temple Bar,45524866,Nuri,,Dublin City,53.34544771077297,-6.260056620026452,Entire home/apt,350,1,1,2015-12-28,1,2,326
4282189,Francis Street Christchurch Holiday,21473195,Ollie,,Dublin City,53.34200823355869,-6.275257443052288,Entire home/apt,160,1,9,2015-12-13,1.04,3,165
4970134,Dublin Central Apartment,25623156,Dumitras,,Dublin City,53.347244972293566,-6.255811757077298,Entire home/apt,110,1,32,2015-12-27,2.78,2,330
4706770,"The ""Hidden Gem""Oyster Apartment",24327699,Lorraine,,Dublin City,53.34539038912484,-6.265017629771318,Entire home/apt,165,2,16,2015-12-06,1.30,2,349
7610523,Best Location/Townhouse in Dublin!,30912520,Will,,Dublin City,53.33902476976785,-6.252862118890837,Entire home/apt,575,2,14,2015-12-31,2.78,1,333
2436346,"Temple Bar - Fun, Funky & Modern",12452077,Tom/Richard,,Dublin City,53.34355776265056,-6.268341552912946,Entire home/apt,199,1,62,2016-01-03,2.91,1,335
8368598,Apt 5 Merrion Court,36051916,Janice,,Dublin City,53.339028956915314,-6.255000443265364,Entire home/apt,115,2,10,2015-12-07,2.75,3,89
5335821,Central home base too,10039280,Andy,,Dublin City,53.347796314129944,-6.269877779369238,Entire home/apt,170,3,32,2015-12-13,3.09,2,87
7654889,2 Bed opposite Patrick's Cathedral,26550260,Martin,,Dublin City,53.33891276773903,-6.27185224597175,Entire home/apt,157,1,22,2015-12-28,5.16,5,161
7325297,Dublin City Centre. Grafton Street,38373200,Frank,,Dublin City,53.34155065264531,-6.262220393904158,Entire home/apt,150,2,7,2015-12-14,1.84,1,345
10051895,"Dublin 3 By the Sea, Luxe Twin Room",50890206,Tom,,Dublin City,53.367090395983396,-6.214618577271402,Private room,46,1,1,2015-12-23,1,4,361
9902994,Dublin 3 By The Sea Luxe Sunny Room,50890206,Tom,,Dublin City,53.36712676632653,-6.216758515621375,Private room,48,1,1,2016-01-02,1,4,357
5668394,"Nice area! 2BD, Private Bathroom",7560994,Maxime,,Dublin City,53.33384598677992,-6.235009195214859,Private room,79,2,14,2015-12-17,1.51,1,284
4470132,#9 - One bedroom flat,23191772,Bernard,,Dublin City,53.32425674837907,-6.266106059826136,Private room,69,1,31,2015-12-02,2.52,14,361
9833848,COZY ROOM in Dublin,31447131,Poliana,,Dublin City,53.36246246670841,-6.277292665324944,Private room,27,20,0,,,3,140
990212,4 bed house Dublin 8 on LUAS line,5437323,Aoife,,Dublin City,53.33634719514413,-6.313697606148297,Entire home/apt,160,3,22,2015-11-17,3.73,1,126
8865693,NICE & COSY ROOM IN DUBLIN CITY,38917035,Hari & Sivaramen,,Dublin City,53.328469870864765,-6.273338405061625,Private room,35,1,16,2016-01-02,6.08,1,154
9126603,Apartment in Dublin city centre,43764629,Gaëlle,,Dublin City,53.347147173561375,-6.244943200787222,Private room,75,1,6,2015-12-01,2.90,2,45
5726706,Private room in City Centre (south),2832059,Randy,,Dublin City,53.335166852487106,-6.266328272481761,Private room,40,1,60,2015-12-31,6.23,1,310
1982951,"Charming, Quirky, Victorian house ",10231674,Bairbre,,Dublin City,53.35760569954737,-6.270994198364455,Private room,39,1,121,2016-01-02,4.73,1,16
5964227,"Cosy Double, minutes from city! ",30961037,Sarah,,Dublin City,53.36664598940623,-6.233418581573085,Private room,40,2,27,2015-10-04,3.07,2,31
9423097,Spacious Docklands Apartment.,38280294,Lora,,Dublin City,53.34896972968319,-6.2321806126911765,Private room,55,2,3,2015-12-14,2.43,1,355
8984046,Private room & shower - Dublin,4663613,Colleen,,Dublin City,53.3301543416911,-6.214691233853349,Private room,75,1,3,2015-12-01,1.45,1,355
2026810,2 single cosy rooms in Ranelagh,6782586,Mary,,Dublin City,53.32356232599314,-6.252841331946377,Private room,40,3,70,2015-12-20,3.06,2,339
5696906,Large cozy single room,6782586,Mary,,Dublin City,53.324454220033836,-6.25353757440565,Private room,48,3,8,2015-11-13,1.15,2,339
9035938,Modern apartment in Grand Canal,41178875,Daniel,,Dublin City,53.34384358243056,-6.240470311509751,Private room,50,1,0,,,1,50
5858945,Lovely South Central Apt D2/D4,4744479,Shane,,Dublin City,53.33569262587175,-6.242323441995922,Private room,75,2,23,2015-12-22,2.70,1,110
6817151,Delightful room in central Dublin,14434404,Lia,,Dublin City,53.33687513048662,-6.27845100737737,Private room,100,1,2,2015-08-09,0.36,1,181
6941024,Large Single Room in a period house,31863961,Soren,,Dublin City,53.36273132096496,-6.259079481756704,Private room,25,1,7,2015-12-21,1.27,3,352
3330898,Loft Room in Ringsend Dublin 4,3938339,Harriet,,Dublin City,53.338158645077264,-6.2378201668081035,Private room,50,2,63,2016-01-05,3.90,1,199
9667705,"Near to the centre, Double bed room",43304362,Jingwen,,Dublin City,53.35647633987866,-6.252896775269432,Private room,25,1,0,,,1,222
10109703,Home from Home,15116861,Deirdre,,Dublin City,53.37261867429274,-6.313717055069756,Private room,45,2,0,,,1,204
