id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8110634,"Two floor app, quiet neighbourhood",42825215,Valerie,,Westerpark,52.38067604744882,4.868496793685655,Entire home/apt,150,4,0,,,1,111
3048001,Lovely 2 bedroom apartment,7197114,Annerie,,Westerpark,52.385643031403,4.8721958172514785,Entire home/apt,120,6,2,2014-08-18,0.12,1,225
9342370,Fantastic skyline and canal view,25745744,Jolanda,,Westerpark,52.38019444536053,4.8763331746069065,Entire home/apt,120,2,0,,,12,50
9932327,Amazing 360 degrees cityview loft,913437,Yael,,Westerpark,52.3844798785059,4.881099771877414,Entire home/apt,350,3,0,,,1,42
7242350,Beautiful Loft at Amsterdam Canal,37907253,Michelle,,Westerpark,52.38498237624546,4.880420248480037,Entire home/apt,200,2,7,2015-12-23,1.65,1,363
8982174,Beautiful apt in upcoming area,46928483,Ron,,Westerpark,52.381533342876196,4.870010955481822,Entire home/apt,86,2,1,2015-11-19,0.65,1,50
691885,"Central Apartment, Vintage Touches",3536831,Mahbu,,Westerpark,52.38064189894169,4.872471504935867,Entire home/apt,90,2,55,2015-09-21,1.50,1,336
1281851,Appartement Haarlemmerweg,6974933,Lucie,,Westerpark,52.38553145865571,4.869618805084701,Entire home/apt,110,1,0,,,1,363
8032079,Artist studio close to Museumplein,40928031,Julia,,Westerpark,52.372553446828995,4.870257751533063,Entire home/apt,160,2,3,2015-12-15,0.80,1,362
9539425,COSY & CENTRAL APT | BUZZY WEST,1464510,Michiel & Jane,,Westerpark,52.38600517232524,4.875551583717394,Entire home/apt,109,2,0,,,7,30
9572278,Cozy apartment in Westerpark,31742573,Froukje,,Westerpark,52.390441819421625,4.8809923408436084,Entire home/apt,110,3,0,,,1,17
1707937,Charming apartment Westerpark view,6907103,Nena,,Westerpark,52.38464547937572,4.874737656234523,Entire home/apt,125,1,24,2015-11-16,0.94,1,0
9539605,Stylish & Chic apt West Side of AMS,1464510,Michiel & Jane,,Westerpark,52.377404481135095,4.8675918952114685,Entire home/apt,139,2,0,,,7,33
626872,Beautiful Apartment Amsterdam,3111814,Daniel,,Westerpark,52.37625221500741,4.875192243273199,Entire home/apt,150,6,0,,,1,365
10162458,Classic Home w/ color Center of AMS,1464510,Michiel & Jane,,Westerpark,52.376724592820196,4.871669055797923,Entire home/apt,109,3,0,,,7,137
3248595,ICN Apartment,7296038,Iulian,,Westerpark,52.39100311856278,4.879769337192292,Entire home/apt,102,2,7,2015-10-25,1.49,1,322
7573983,Bright Apartment Close to Center!,31478238,Kiki,,Westerpark,52.3857712529695,4.874160050083008,Entire home/apt,180,1,2,2015-08-10,0.39,7,134
6754881,Centrally located app with parkview,14313592,Frank,,Westerpark,52.38513265956831,4.874724672718217,Entire home/apt,150,2,1,2015-07-06,0.16,1,175
2986582,Penthouse 2-4pers with roof terrace,15228959,Rik,,Westerpark,52.38002046269492,4.874292416521722,Entire home/apt,165,3,18,2015-10-20,1.02,1,365
3969637,Modern room with big roof terrace,20572774,Stephan,,Westerpark,52.38183304288818,4.8675661259171745,Private room,75,2,26,2015-11-22,1.62,2,361
8131189,Sweet 1 BD home by the Westerpark,11593125,Sabine,,Westerpark,52.3842978692309,4.873302240893996,Entire home/apt,119,2,3,2015-09-30,0.81,1,4
3556151,Individual Bedroom in Cozy Aptmt,14092025,Remy,,Westerpark,52.37644098109813,4.873472240939892,Private room,77,1,0,,,3,358
5877192,Luxury apartment near Jordaan,16894912,Elif,,Westerpark,52.39102687699514,4.880901250655207,Entire home/apt,150,2,7,2015-12-21,0.85,1,310
10031824,Comfortable room near city centre,19759752,Minne,,Westerpark,52.373548439900595,4.867660793878905,Private room,65,1,2,2015-12-31,2,3,82
3314391,Apartment with a fantastic view !!,3596160,Ronald,,Westerpark,52.391617048132495,4.890773976669982,Entire home/apt,110,3,11,2015-11-29,0.64,1,16
4985612,Amsterdam Old Center ,25694276,,,Westerpark,52.38162949501137,4.876263335857012,Entire home/apt,130,186,2,2015-10-19,0.67,1,169
463636,GROUNDFLOOR IN WESTERPARK + WIFI,860750,Mieke,,Westerpark,52.38242514414919,4.871512763725062,Entire home/apt,59,2,145,2015-12-31,3.47,1,33
2491188,"Neat, Peaceful & Central located",12580597,Zigy,,Westerpark,52.37265473248342,4.871557935361544,Entire home/apt,80,1,18,2015-09-15,1.09,1,364
627688,Bedroom up to 4people.  ,3113973,Chuday,,Westerpark,52.3792899792145,4.875518538173124,Private room,95,2,2,2015-11-25,0.05,4,364
9638954,big room with sunny balcony,49770581,Marco,,Westerpark,52.390703764301286,4.884206162038316,Private room,90,14,0,,,2,32
3347638,Beautiful centrally located house,16895112,Laura May,,Westerpark,52.38288198314062,4.871198903238024,Entire home/apt,78,3,35,2015-12-01,2.00,2,335
4986055,Spacious family home in city centre,25703293,Peter,,Westerpark,52.39008854753094,4.879761699132206,Entire home/apt,149,2,6,2015-08-10,0.65,1,1
6133157,Sunny room in Center of Amsterdam!,31817443,Virginia,,Westerpark,52.38738826555336,4.883071204995193,Private room,80,1,20,2015-12-29,2.45,1,365
3944620,cosy & beautiful apartment,20440059,Mink,,Westerpark,52.3750878955743,4.874395702631999,Entire home/apt,65,5,20,2015-03-02,1.24,1,41
890355,Light and bright city apartment,4579810,Zehra,,Westerpark,52.38785652912109,4.879784620439684,Entire home/apt,80,2,0,,,1,48
2365019,Cozy Park View Apt. + 2 Free Bikes,1439626,Niek & Myrthe,,Westerpark,52.38574623858967,4.876869690592662,Entire home/apt,139,4,3,2015-04-08,0.15,1,365
4789843,Cosy appartment next to the Jordaan,24687454,Mizzy,,Westerpark,52.37696463150284,4.87329962445135,Entire home/apt,95,1,79,2015-12-14,6.37,1,66
9213607,Modern City Centre Apartment,45497605,Dagmar,,Westerpark,52.37310599798747,4.87147580698144,Entire home/apt,100,1,1,2015-12-06,1,1,365
1513189,"2,5 floor Penthouse in Centre",7074426,Joris,,Westerpark,52.375696308640244,4.876705608454718,Entire home/apt,180,4,40,2015-10-26,1.38,1,4
6199034,Charming apartment in city center,31587715,Zuhal,,Westerpark,52.373538506096025,4.873566398151929,Entire home/apt,119,3,17,2015-11-15,2.15,1,339
1316641,"Modern, trendy apt., populair area",7151989,,,Westerpark,52.38040325449878,4.866238540297397,Entire home/apt,93,1,39,2015-11-28,1.29,1,16
6002490,"Spacious,modern and light apartment",23458775,Inez,,Westerpark,52.39138284034895,4.878642524364478,Entire home/apt,95,2,6,2015-11-01,1.29,1,135
1775431,"Apartment with garden, Westerpark",9323338,Anne,,Westerpark,52.382655181663715,4.869356804318055,Entire home/apt,95,2,12,2015-11-23,0.46,1,40
1415090,Big room in great central penthouse,249924,Andrew,,Westerpark,52.37406743526369,4.872770688494723,Private room,59,3,2,2015-09-22,0.26,2,31
6920161,Sunny spacious room in quiet area,18096176,Susanna,,Westerpark,52.381584675638614,4.871901685804261,Private room,115,2,1,2015-06-26,0.16,1,336
6166503,Central Ground floor Apartment,12636661,Sebas,,Westerpark,52.38967984019437,4.888601350762864,Entire home/apt,125,2,19,2015-11-23,2.34,2,358
7018478,Westerpark Home with Large Balcony,4615841,Malin,,Westerpark,52.38471387495922,4.870741561699949,Entire home/apt,70,3,2,2015-11-27,0.38,1,86
1710065,WESTERPARK CITYCENTRE APARTMENT,7945540,Sara,,Westerpark,52.38138521914332,4.877727954044186,Entire home/apt,335,3,44,2015-12-08,1.63,2,298
6428767,Nice cosy appartment in city centre,32254013,Sylvia,,Westerpark,52.381346692234,4.8791629903016,Entire home/apt,145,5,1,2015-12-18,1,1,205
2796590,Family home in centre with garden,2367665,Eddie,,Westerpark,52.373432924877626,4.8737830977542345,Entire home/apt,109,5,6,2015-07-26,0.32,1,233
2267402,Charming apartment + roof terrace,11577263,Matthaeus,,Westerpark,52.37945871812625,4.8708329208749515,Entire home/apt,275,2,5,2015-09-28,0.26,2,364
6756749,Penthouse XL Terras Next to Center,35375247,Mirak,,Westerpark,52.383797046157596,4.868865732018451,Entire home/apt,250,3,3,2015-11-01,0.48,1,365
6068622,Large cosy and independent studio,31501327,Laurence,,Westerpark,52.38303062847542,4.870990418419998,Entire home/apt,90,3,18,2015-11-29,2.38,1,361
4299167,Cosy & tidy close to Ams CS/Jordaan,5621829,Jenny,,Westerpark,52.38888238930367,4.887771577832946,Entire home/apt,100,1,11,2015-11-16,1.28,1,365
9542122,Nice spacious apartment 4-6 pers!,47957952,Lucas,,Westerpark,52.378734117013344,4.870300974484151,Entire home/apt,310,3,0,,,1,19
3381722,Cozy Bedroom for 1 or 2 in City C.,17060007,San & Len,,Westerpark,52.384093570929906,4.8769570184394455,Private room,59,2,83,2015-12-15,4.62,2,87
530923,Little is beautiful ,1454120,Caroline,,Westerpark,52.38909872932073,4.878251319440097,Entire home/apt,98,4,26,2015-12-30,0.61,1,1
4889083,Sleeping on a Tall Ship,25154578,Klaas,,Westerpark,52.39278801263639,4.881734412185994,Shared room,45,2,5,2015-11-22,0.41,11,359
2955804,Central & cosy apartment Amsterdam ,7826575,Eva,,Westerpark,52.37566168230233,4.873553405416177,Entire home/apt,151,2,16,2015-10-26,1.67,1,345
2529843,Stylish apartment in the centre!,7194705,C,,Westerpark,52.37749698753378,4.875606281305634,Entire home/apt,119,1,40,2015-12-14,1.84,1,303
4921912,Cozy appartment close to citycenter,20940449,Tamara,,Westerpark,52.38951317644507,4.879201342890885,Private room,58,4,4,2015-08-04,0.40,1,211
10132068,"Cozy room downtown, with balcony",19036172,David,,Westerpark,52.3780839081375,4.87385011555908,Private room,52,1,1,2015-12-31,1,4,143
9443950,Appartement aan het IJ,32746919,Ruby,,Westerpark,52.39044884411534,4.889629662480838,Entire home/apt,150,2,3,2015-12-30,1.80,1,90
9509498,Great apartment in Amsterdam West,49271865,Koen,,Westerpark,52.373840585412346,4.871831350136804,Entire home/apt,75,2,0,,,1,0
8854214,Nice apt incl free canal tour,46359471,Spitsneus,,Westerpark,52.38896574777174,4.881692865971557,Entire home/apt,109,2,0,,,1,73
727749,"lovely, clean apartment Westerpark",3704083,Brenda,,Westerpark,52.38157292005524,4.879255996156619,Entire home/apt,89,3,53,2015-12-23,1.63,1,302
2726640,Luminous apartment for 2p,11727532,Sarieke,,Westerpark,52.388249941398385,4.882165626613124,Entire home/apt,119,2,6,2015-05-26,0.29,1,37
10197749,Great Apartment Westerpark Area,28363194,Iris,,Westerpark,52.38374366626939,4.870573030876505,Entire home/apt,50,1,0,,,1,0
9989934,Central Amsterdam with Garden,2696219,Danielle,,Westerpark,52.39249559905904,4.870858504852487,Entire home/apt,115,2,0,,,1,328
1186647,Perfect design appartment!,6460190,Leonieke,,Westerpark,52.38334383023085,4.871399696759656,Entire home/apt,79,2,4,2015-04-26,0.20,1,273
6888332,"Bright, spacious 3 bedroom appt.",12109156,Olga,,Westerpark,52.38897922632851,4.876475536965523,Entire home/apt,120,3,0,,,1,10
1448920,bright modern apartment Westerpark,1657577,Hendrik,,Westerpark,52.38272008422472,4.87441162784125,Entire home/apt,119,3,9,2015-08-24,0.31,1,88
1383369,"Colorful, Vintage, Stylish + Garden",7393137,Fenno,,Westerpark,52.38086092199329,4.869776694171297,Entire home/apt,99,2,78,2015-12-06,2.66,1,87
3414536,"Houseboat ""Energy"" Amsterdam",77484,Annelies,,Westerpark,52.37359726952984,4.873286996562194,Entire home/apt,160,3,35,2015-12-29,1.90,1,322
8232041,Quiet courtyard near city centre,43410911,Reggie &  Stephan,,Westerpark,52.372790695418786,4.871734127371595,Entire home/apt,160,1,1,2015-09-21,0.29,1,94
4421501,"Romantic, luxury APT near Jordaan",22951495,Sara,,Westerpark,52.386009755036106,4.874759943183396,Entire home/apt,150,2,21,2015-12-13,1.71,1,363
335024,"Apartment 85sqm, with canal view",1594307,Angela,,Westerpark,52.37718581628932,4.871092261462973,Entire home/apt,150,3,88,2015-11-27,1.93,1,364
1908006,Cosy apt. great spot near centre,8697185,Shayed,,Westerpark,52.388883603954035,4.885620998424749,Entire home/apt,120,4,6,2014-05-19,0.25,1,56
1366589,100m2 apt. in centre of Amsterdam,7415831,Jeroen,,Westerpark,52.389004828014755,4.8848486165707925,Entire home/apt,150,2,2,2015-10-14,0.44,1,1
1317445,Nice and cozy apartment with garden,7156203,William,,Westerpark,52.385415722966336,4.869620176967596,Entire home/apt,98,1,0,,,1,246
7195166,Beautiful 2BR in city center,5404243,Jelle,,Westerpark,52.3767816850207,4.870170479489368,Entire home/apt,140,3,7,2015-10-12,1.35,1,163
8728493,Luxury apartment with garden!,45803924,Tim,,Westerpark,52.3837218790964,4.873208153434944,Entire home/apt,95,2,2,2016-01-01,1.67,1,105
8527428,DUPLEX AMSTERDAM,9143075,Gregory,,Westerpark,52.392419294331816,4.872393568933604,Entire home/apt,110,1,1,2015-11-08,0.53,1,313
1449631,Spacious Cozy apt in center A'dam!,4436884,Elza,,Westerpark,52.378062489377434,4.871129813931035,Entire home/apt,85,1,21,2015-11-22,0.76,1,365
9380707,Spacious apt w/garden (couple+kids),19614941,Lotte,,Westerpark,52.38173636122254,4.8682464181754925,Entire home/apt,130,3,0,,,1,249
6266653,Luxe benedenwoning met tuin,32566471,Inez,,Westerpark,52.389135369762656,4.885942547379709,Entire home/apt,119,1,13,2015-11-08,1.74,1,125
3809159,Urban getaway - Bright city appt. ,19576154,Natalia,,Westerpark,52.389074333125805,4.880836621794811,Entire home/apt,98,2,6,2015-10-12,0.39,1,0
2891805,Unique modern home in monument!,14779784,Esther&Boris,,Westerpark,52.39565785178452,4.880166347901491,Entire home/apt,95,2,19,2015-11-09,0.94,1,104
10068076,Modern house in nice West part,25745744,Jolanda,,Westerpark,52.377956314696085,4.8700494749806325,Entire home/apt,85,1,0,,,12,10
2433150,Bright and luxurious apartment,12438108,Angela,,Westerpark,52.387045259387584,4.881345534345475,Entire home/apt,75,3,21,2015-08-21,1.01,1,188
1613972,Lovely light 1 br-apt with bike : ),4209869,Eline,,Westerpark,52.37943854298914,4.870008014882039,Entire home/apt,85,5,7,2014-11-20,0.29,1,364
6204399,Cozy apartment in city center,32174486,Berry,,Westerpark,52.3731294626651,4.871637872887279,Entire home/apt,125,2,12,2015-10-25,1.48,1,359
3842325,Cosy amsterdam studio,19801139,Vanessa,,Westerpark,52.379593233861456,4.870775417710461,Entire home/apt,80,2,5,2015-04-26,0.41,1,363
565561,Spacious & bright AMS apartment,2780980,Sem,,Westerpark,52.38354163439666,4.87132115239671,Entire home/apt,90,1,9,2015-05-17,0.23,2,32
9536910,Grand house on canal in center!,25745744,Jolanda,,Westerpark,52.373957056893666,4.873979788879555,Entire home/apt,300,2,0,,,12,62
958816,A262  Rent houseboat Amsterdam!,3327797,,,Westerpark,52.3850987039876,4.880136377438493,Entire home/apt,185,2,0,,,10,7
6431180,"Light, cozy and near to Jordaan",33567018,Levi,,Westerpark,52.37511236247036,4.874783272722168,Entire home/apt,109,2,11,2015-10-26,1.83,1,143
2957820,Lovely colourful houseboat,15095588,Annique,,Westerpark,52.383305212576964,4.879913346482143,Entire home/apt,169,6,10,2015-08-07,0.52,1,1
9708068,Modern Amsterdam home,28032216,Ludo,,Westerpark,52.39177477253501,4.87609284538301,Entire home/apt,80,2,0,,,1,7
7119679,Comfortable appartment in Center,11085752,Erik & Jiska,,Westerpark,52.37982544806674,4.870768179322681,Entire home/apt,91,4,5,2015-08-29,1.04,1,0
729965,Vintage Private Room Westerpark,3356397,Jeroen,,Westerpark,52.37954519592371,4.868334153482385,Private room,50,2,164,2015-12-30,4.21,1,85
591352,Cosy top-floor apartment Amsterdam,2918329,Ruud,,Westerpark,52.38302553023906,4.872434272980936,Entire home/apt,90,5,12,2015-08-25,0.31,1,1
7218166,SiloDame: beautiful top floor loft,16257681,Hella,,Westerpark,52.3914582950541,4.89059368150298,Entire home/apt,149,1,13,2015-12-06,2.64,2,363
1942550,Urban Design Apartment in Jordaan,10048149,Rosa,,Westerpark,52.38144152123227,4.879381227569835,Entire home/apt,125,2,24,2015-07-21,0.96,1,321
2073726,Comfortable Apartment Westerpark,8606323,Juul En Michel,,Westerpark,52.38466628641625,4.872363098649531,Entire home/apt,120,1,64,2015-12-14,2.63,1,73
6989038,Central & quiet canal view appartm.,36642836,Frank,,Westerpark,52.379596852603825,4.87449560632427,Entire home/apt,140,4,1,2015-08-03,0.19,1,91
2073943,Enjoy Amsterdam like Locals do !,10426849,Living Arts,,Westerpark,52.37552820888812,4.874297980871296,Private room,69,1,1,2015-06-28,0.16,7,0
6593428,Sunny apartment,31564831,Heleen,,Westerpark,52.389336336436564,4.885774454153305,Entire home/apt,130,2,7,2015-09-30,1.03,1,309
7382576,Spacious ground floor appartement,16345289,Hans,,Westerpark,52.3846500530626,4.878265067675579,Entire home/apt,120,2,11,2015-12-22,2.77,1,331
1746619,Great apt! Garden + parc BOOK NOW!!,9004847,Bas,,Westerpark,52.37731115145061,4.874591488394427,Entire home/apt,105,2,31,2015-12-05,1.17,1,35
1779406,Great Appartment in the Jordaan 60m,1006146,Nathalie,,Westerpark,52.390283487558996,4.887945329397771,Entire home/apt,79,1,4,2015-09-13,1.06,2,63
8892713,Lovely appartement Westerpark,19374958,Hedwig,,Westerpark,52.380850523739745,4.8717308317302646,Entire home/apt,100,1,1,2015-10-18,0.38,2,273
1517398,Modern apartment in Westerpark ,8101051,,,Westerpark,52.38444094988475,4.872305997867035,Entire home/apt,75,1,19,2015-10-19,0.71,1,1
6626284,Lovely apartment in Amsterdam,33038971,Iris,,Westerpark,52.38336024516842,4.868563744964046,Entire home/apt,110,2,7,2015-12-13,1.03,1,67
4466667,APTARTMENT IN AMSTERDAM W/ GARDEN !,14183886,Si Si Claro Amsterdam,,Westerpark,52.38367989829485,4.873153832171092,Entire home/apt,129,3,0,,,1,209
2205757,The perfect Getaway,11253767,Ellis,,Westerpark,52.384585087814756,4.873984788091042,Entire home/apt,109,3,8,2015-10-28,0.38,1,85
10266828,"Simple room, Centre of Amsterdam 2",25382324,Miek,,Westerpark,52.38003319622483,4.8789129836160905,Private room,47,1,0,,,2,22
4696282,"Central, cozy apartment Amsterdam",12044630,Rick,,Westerpark,52.38503848001868,4.875101111454128,Entire home/apt,79,1,5,2015-10-25,0.40,1,93
6236389,Stylish and spacious apartment,32328970,Louis,,Westerpark,52.37637392169149,4.872665859987774,Entire home/apt,160,2,6,2015-11-01,0.80,1,362
9972167,Lovely apartment | Central | Garden,22191631,Thijs,,Westerpark,52.379922722522096,4.8704351890064155,Entire home/apt,125,2,1,2016-01-02,1,1,275
1255919,Westerpark View modern apartment ,6841297,Cees,,Westerpark,52.38480711321542,4.8682122750047565,Entire home/apt,119,3,17,2015-09-28,0.61,1,365
8137263,Modern Canal View Apt Near Jordaan,42969748,Linda,,Westerpark,52.373129277257924,4.873326363116189,Entire home/apt,150,3,10,2015-12-14,3.09,1,32
9662915,Modern stylish place in trendy West,3029825,Joffra,,Westerpark,52.380922077215104,4.875068261395251,Entire home/apt,145,4,0,,,1,13
3549875,Sunny apt close to Anne Frank House,16993338,Ninja,,Westerpark,52.37762350963747,4.8699282426571155,Entire home/apt,85,2,24,2015-12-29,1.43,1,65
7088896,Light apartment with private garden,23709287,Wendy,,Westerpark,52.389326737651835,4.875288076652048,Entire home/apt,104,2,3,2015-09-29,0.61,1,357
2592345,bright apartment ,13157787,Barbara,,Westerpark,52.38162995031896,4.878511645823249,Entire home/apt,95,4,2,2015-07-08,0.10,1,365
4893544,Sleeping on Tall ship in Amsterdam,25154578,Klaas,,Westerpark,52.39264995466588,4.883076349554331,Shared room,45,3,1,2015-02-19,0.09,11,187
1780600,Cosy house in Amsterdam Westerpark,1784454,Hendriek,,Westerpark,52.38129410327693,4.872396032538511,Entire home/apt,99,2,8,2015-10-20,0.30,1,195
8694687,Just open! Home SPA in canal house,8956501,Gabriella,,Westerpark,52.38392259088214,4.8757181011252095,Private room,80,1,8,2015-12-28,4.90,1,80
10136543,Bed for fast days,35579226,Kimberly,,Westerpark,52.383728701390304,4.875850053911388,Shared room,18,1,0,,,2,24
601182,Central apartment in Amsterdam ,2975301,Jasper,,Westerpark,52.39086331623717,4.883738733525358,Entire home/apt,120,2,41,2015-12-20,1.07,1,342
8563820,Lovely apartment near Jordaan area,3744884,Timo & Louelle,,Westerpark,52.38527209366982,4.87434606181409,Entire home/apt,110,3,1,2015-11-23,0.71,1,83
6499509,Sunny apartment near the Jordaan,17906944,Cecile,,Westerpark,52.3793454697041,4.872999972446719,Entire home/apt,120,3,6,2015-09-06,0.85,1,120
7318827,"Lichte, rustige loft Westerpark",38341575,Annalies,,Westerpark,52.382565578165625,4.870271230314102,Entire home/apt,84,1,13,2015-11-01,2.64,1,148
45618,Quietness in the centre,202748,Wouter,,Westerpark,52.38891826555989,4.886309183548218,Entire home/apt,105,3,115,2016-01-01,1.78,1,17
634170,"Westerpark Sanctuary, OfficeApartm.",3078488,,,Westerpark,52.38430060665275,4.86767832009498,Entire home/apt,100,2,69,2015-11-28,1.71,1,332
449775,Sunny Houseboat 3-bedroom villa,2234051,Marc,,Westerpark,52.3788657428875,4.863809808449613,Entire home/apt,180,2,204,2015-12-28,4.63,1,247
4271771,Peaceful appartment near the center,16612434,Heleen,,Westerpark,52.37228052381751,4.869681170614173,Entire home/apt,89,4,8,2015-12-28,0.65,1,160
110262,Short-get-aways in Amsterdam,567207,Antonio,,Westerpark,52.37586879488359,4.873565734273082,Entire home/apt,85,2,55,2015-12-16,0.98,1,71
6565681,Penthouse room with amazing view,33725336,Live Life Like Locals,,Westerpark,52.37858544052423,4.877100738398246,Private room,79,2,3,2015-10-27,1.05,8,351
2174813,Lovely private apt nearby center,11093168,Saskia,,Westerpark,52.3838277903766,4.87557860999778,Entire home/apt,99,3,18,2015-12-01,0.78,1,75
3387309,Translator's house in Westerpark,17059449,Carla,,Westerpark,52.385273127931406,4.871812415896706,Entire home/apt,120,3,15,2015-10-04,0.83,1,336
5419045,Great & light 2bed apt at the canal,19112345,Koen,,Westerpark,52.388604780991514,4.887318320042869,Entire home/apt,115,3,1,2015-11-27,0.79,1,99
9121912,Cosy apartment with balcony.,47527262,Jetty,,Westerpark,52.38429223126691,4.868254089366086,Entire home/apt,85,2,4,2015-12-21,2.86,1,73
3780901,Light airy apartment with balcony,6324309,Maartje,,Westerpark,52.38401075819657,4.872060141967292,Entire home/apt,100,2,6,2015-12-01,3.21,1,224
9974113,Comfy appartement in Westerpark,4395339,Sander,,Westerpark,52.3816197359293,4.872326723881916,Entire home/apt,95,1,0,,,1,16
6271439,Trendy studio near famous Jordaan,2178959,Lars,,Westerpark,52.37470623280926,4.875865792678835,Entire home/apt,145,1,1,2015-05-26,0.13,1,215
9874061,Cozy apartment in a great area!,50810324,Maud,,Westerpark,52.380837362424884,4.874904807970076,Entire home/apt,100,1,2,2015-12-31,2,1,276
4239848,Bright studio with balcony 2-4 pers,21999888,Roland,,Westerpark,52.37597434083106,4.874069094160048,Entire home/apt,85,3,78,2015-12-13,5.21,1,140
6998120,Stunning loft with private terrace,13353089,Danique,,Westerpark,52.390569212876684,4.891306686310328,Entire home/apt,142,2,1,2015-08-01,0.19,1,166
7778985,Lovely apartment in great area!,19640189,Katrien,,Westerpark,52.376304902183854,4.876433212820406,Entire home/apt,134,1,7,2016-01-01,1.88,1,126
2929338,Appartement in Westerpark,5127223,Ruud,,Westerpark,52.387289099988365,4.880835162180187,Entire home/apt,110,2,4,2015-09-01,0.26,1,357
6375546,Luxurious apt with sunny terrace,14171254,Justin,,Westerpark,52.38165672094665,4.868465103335616,Entire home/apt,125,3,4,2015-10-31,0.52,1,225
2798385,Central Jordan View Parking Harbour,5413345,Michiel,,Westerpark,52.38912973350897,4.892797694753105,Entire home/apt,89,2,19,2015-12-18,0.93,1,353
7386140,Modern & light near Jordaan (2pers),11833736,Lieke,,Westerpark,52.3748052079163,4.869442682248978,Entire home/apt,98,1,9,2015-12-01,1.60,1,317
2450249,Luxerious houseboat Amsterdam,3523553,Doet,,Westerpark,52.38038268095787,4.868951713798012,Entire home/apt,250,4,3,2015-10-22,0.59,3,262
3591367,Apt. in great area Amsterdam,6583068,Michiel & Hillie,,Westerpark,52.38258730698723,4.874046603998614,Entire home/apt,95,2,10,2015-08-25,0.56,1,23
10237420,Canal view-spacious 2 bedroom flat,15531604,Tony & Yulia,,Westerpark,52.38679802910788,4.8764056112840715,Entire home/apt,208,2,0,,,3,353
6764090,home,5048212,Zuzana,,Westerpark,52.386783586349914,4.88313674283458,Private room,60,2,13,2015-12-08,2.05,1,28
702120,Comfortable apartment near centre,3505991,Mart,,Westerpark,52.38541155082189,4.871779752114452,Entire home/apt,89,2,22,2015-07-26,0.55,1,120
6534948,Magnificent panoramic city view !,33725336,Live Life Like Locals,,Westerpark,52.37730693306613,4.873560791150154,Private room,79,2,0,,,8,215
2394430,Houseboat - Central A'dam (Jordaan),193227,Emily,,Westerpark,52.38011713694788,4.878806977341992,Entire home/apt,200,5,4,2014-05-11,0.19,1,0
505804,Light studio in centre of Amsterdam,2493425,Simone,,Westerpark,52.38479733583831,4.877257048069398,Entire home/apt,85,3,53,2015-10-31,1.25,1,55
638787,Private room in spacious apartment!,2780980,Sem,,Westerpark,52.38707234445596,4.870758109899369,Private room,59,2,20,2014-11-24,0.52,2,123
5027842,Light and spacious two storey apt,12426171,Maaike,,Westerpark,52.38244922245104,4.877077463629135,Entire home/apt,150,3,2,2015-08-14,0.39,1,0
10237961,Warm APT in the City with Garden!,40848145,Scott,,Westerpark,52.3890906434182,4.890847392900512,Entire home/apt,139,2,0,,,19,57
1914964,17th Century House with Garden,8982547,Martine,,Westerpark,52.38861426832337,4.889574173275434,Entire home/apt,400,5,13,2015-09-17,0.53,1,365
1357893,'Neat and cosy' AMS Center WIFI,3243080,Olja,,Westerpark,52.386392401784384,4.872717928109782,Entire home/apt,80,1,62,2015-12-31,2.16,1,326
4634748,2 Bed Cabin on Sailing Ship (2),23667032,Sandra,,Westerpark,52.39200540354058,4.883760751474897,Private room,80,1,0,,,7,275
6535391,Enjoy Amsterdam Like Locals do,33725336,Live Life Like Locals,,Westerpark,52.377567206988985,4.875247733729043,Private room,69,2,1,2015-12-01,0.88,8,349
4910572,Big apartment with sunny balcony,2504583,Edwin,,Westerpark,52.39079464537409,4.8784789089907274,Entire home/apt,115,2,2,2015-07-14,0.27,1,7
1329551,Central situated modern appartment,6851849,Dirk Jan,,Westerpark,52.380208762016856,4.869667201023755,Entire home/apt,159,2,13,2015-10-20,0.64,1,365
997765,Loft apartment in old monastery,2719162,Alfredo,,Westerpark,52.38668260826543,4.879604306784399,Entire home/apt,89,5,0,,,1,335
10074740,Room close to Jordan & Leidseplein,19036172,David,,Westerpark,52.37869993611096,4.873609682413377,Private room,66,1,3,2015-12-31,3,4,358
7577306,Charming Place in Westerpark,14874263,Carolien,,Westerpark,52.381461014654896,4.867483485145965,Entire home/apt,95,7,12,2015-10-09,2.65,1,83
1227524,Big&bright city center design loft,3376559,Mark & Freeke,,Westerpark,52.39196310836244,4.8868166507051365,Entire home/apt,125,2,10,2015-09-25,0.34,1,361
5316421,Spacious Cozy Parkview Apt 110sqm,3253639,Henriette,,Westerpark,52.37294505151445,4.871574479116775,Entire home/apt,160,2,7,2015-11-01,0.97,1,254
2469968,Spacious 180m2 apartment in Jordaan,682801,Cesar & Floortje,,Westerpark,52.3832894358223,4.880648831749653,Entire home/apt,463,2,15,2015-09-14,0.69,1,179
7355468,Suberb location - Westerpark area,3060266,Alessandra,,Westerpark,52.38488248995724,4.875915228182047,Entire home/apt,89,4,3,2015-12-07,0.64,1,148
4799625,Cosy & Wonderful Apt- City center ,6999042,Douwe&Niki,,Westerpark,52.37435379996991,4.872060378643328,Entire home/apt,70,3,1,2015-01-21,0.09,2,0
